,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
3,IT,7074830295232482566,1647237295,Reply to @riponkumar223 #andrewemily16 #happyalex17,6873862575223538690,alex,Mr. Food🍚🍚🍚🍚🍚🍚🍚,,0,False,https://www.tiktok.com/@andrewemily16/video/7074830295232482566?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074830295232482566&source=h5_m,26963792,14353,89840,291340,1126975,7074830212962126598,7074830212962126598,72,7074830212962126598,original sound - andrewemily16,alex,6873862575223538690,alex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074830186843310853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7170184dc590c8c44e199da57f30f473.json,False,False,,,,,[],0,0
4,KE,7096504215601679621,1652283646,Periodt🥰 #foryourpage #sambasharon #rizikis11,6643403823287173125,samba,"BABY GIRL
BRAND PROMOTER|COMMERCIAL MODEL
Follow me on ig😊",,0,False,https://www.tiktok.com/@sambasharon/video/7096504215601679621?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096504215601679621&source=h5_m,3315872,1361,1731,17422,210172,6993526569272658694,6993526569272658694,72,6993526569272658694,original sound - imjisoofr,imjisoofr,6911891209136931845,imjisoofr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6993526691192703749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c3ea4ce6c7a82b24250e838aea462c4.json,False,False,Doja Cat,Get Into It (Yuh),original sound - imjisoofr (Contains music from: Get Into It (Yuh) - Doja Cat),"Contains music from: ""Get Into It (Yuh)""",[],0,0
5,DO,7100372133578165510,1653184224,Répondre à @sentia830,6973890958845854725,💉🩸SAVAGE👑,No bio yet,,0,False,https://www.tiktok.com/@savage_divah/video/7100372133578165510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100372133578165510&source=h5_m,330685,307,89,1405,10562,7097324386503478021,7097324386503478021,72,7097324386503478021,original sound - lanegrachuck06,Kimberlie,7058007869716153349,Kimberlie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097323987004361477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/52c876cee8e4b58e0f826394dafe42f5.json,False,False,,,,,[],0,0
6,DO,7102145035071769861,1653597001,#hanskévin,7038873026922759173,Hans Kévin,Hans.kev,,0,False,https://www.tiktok.com/@hans_kev/video/7102145035071769861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102145035071769861&source=h5_m,288381,204,83,982,21214,7060699511571761926,7060699511571761926,72,7060699511571761926,original sound - dy0f7uvi4lhw,Noël Todelyn,7040248236975916038,Noël Todelyn,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7060699600948120325.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c717c5df59018cabf537778fde210a93.json,False,False,,,,,[],0,0
7,FR,7075315110645943557,1647350173,#fyp #360videobooth  #viral,7010427545351291909,360 by SK,"IG @360bysk
Suivez nos aventures!
Le futur de l’animation est en marche",,0,False,https://www.tiktok.com/@360bysk/video/7075315110645943557?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075315110645943557&source=h5_m,727846,33,96,138,57919,7058991802422020870,7058991802422020870,72,7058991802422020870,Whine and kotch,Layla<3,7058677681957929990,Layla<3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7058991814707137285.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fc3dc25a8478793ed4ca9c3a6ed4b198.json,False,False,,,,,[],0,0
0,HT,7099897893632494854,1653073798,Hola mamiii😂😂😂,6699885123410576389,Aurélie 😁😁😁,"Klikela____________________👆🏾pou youtube 😍

instagram (NovemberRain08✨)",,0,False,https://www.tiktok.com/@aureliethedrama/video/7099897893632494854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099897893632494854&source=h5_m,206238,264,120,1108,18253,7093314400534235909,7093314400534235909,72,7093314400534235909,original sound - rapsmogul,rapsmogul,6868687159135962113,rapsmogul,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093314393726814982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6fd2442aac0c7e5b707d1e0c0758c1b5.json,False,False,,,,,[],0,0
1,HT,7102943192487693574,1653782838,Food is love language #FoodLover #sushi 🤍#voiceeffects,6829411567965258758,Gaelle Bien-aime,"Artivist, comedian and a food lover 
🇭🇹 is my lovely hell 💜",,0,False,https://www.tiktok.com/@gaellebienaimeht/video/7102943192487693574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102943192487693574&source=h5_m,92472,299,153,676,8649,7102943161311382277,7102943161311382277,72,7102943161311382277,original sound - gaellebienaimeht,Gaelle Bien-aime,6829411567965258758,Gaelle Bien-aime,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102943176939408133.mp3,,False,False,,,,,[],0,0
2,FR,7101211418166316293,1653379631,Répondre à @eud_liline M’en nan kisa nou metem 🇭🇹😫😫😫😫😫,6850590066236113926,Sterline Derisier,"INSTAGRAM⤴️⤴️⤴️
MANNEQUIN
Libre et fierte
     🇭🇹🇫🇷
COACH/BISNESS SUCCESS",,0,False,https://www.tiktok.com/@sterline_/video/7101211418166316293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101211418166316293&source=h5_m,374261,1362,37,109,15187,7062916924132543278,7062916924132543278,72,7062916924132543278,original sound - stephfrancius1,Steph Francius,6902764132194829318,Steph Francius,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7062916949751270191.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6322bb15076d4c5a64addc7af71f14f9.json,False,False,Gimnasio de motivación,gym electronic music,original sound - stephfrancius1 (Contains music from: gym electronic music - Gimnasio de motivación),"Contains music from: ""gym electronic music""",[],0,0
3,JM,7100642467334180101,1653247158,,6979745455191655430,D’or,"Être fort,c'est pouvoir, avoir du courage et toujours se relever quand la vie✊🏿",,0,False,https://www.tiktok.com/@coeur_dor01/video/7100642467334180101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100642467334180101&source=h5_m,206680,401,42,699,17139,7067700530977491718,7067700530977491718,72,7067700530977491718,original sound - ecko_king,Saintjuste Edson,6809391065293669381,Saintjuste Edson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067700514506509061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/822d41ae20ba7ac33fc3787053088907.json,False,False,G-Lex,Chawony,original sound - ecko_king (Contains music from: Chawony - G-Lex),"Contains music from: ""Chawony""",[],0,0
4,DO,7102443789213650182,1653666561,#haitiennetiktok🇭🇹🇭🇹🇭🇹🇭🇹😍😍😍😍 #haitiantiktok509🇭🇹🇭🇹🇭🇹🥰🥰 #typ #fy #virale #hitien🇭🇹tiktok,6981983187850724357,Niño_wah27⚘️,"[20k] 🇭🇹🇩🇴
My IG:@nino_wah27 
Facebook:@Niño wah 
Mi cumpleaños🍾🎂 12 mayo",,0,False,https://www.tiktok.com/@ninowah_____27/video/7102443789213650182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102443789213650182&source=h5_m,243238,2617,132,473,16095,7101906500259564293,7101906500259564293,72,7101906500259564293,original sound - saphirsexy,Conseil TikTok,6781524808107688965,Conseil TikTok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101906469502733061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f72078fa2e038a738f1e1e5005d4617.json,False,False,,,,,[],0,0
5,IT,7079435659395599621,1648309563,Que tengan un lindo día ❤️‍🔥.Gracias por amor que me dan 🙏🏽 #cuba🇨🇺,7000883059868582918,Fredisterrer,"Cuenta oficial 🇨🇺
Si quieres ver mas de mi contenido ⤵️⤵️",,0,False,https://www.tiktok.com/@fredisterrer_/video/7079435659395599621?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079435659395599621&source=h5_m,24447594,20833,38943,171731,1667040,6841409690908297986,6841409690908297986,24,6841409690908297986,IM NEED SOMEBODY,ig : radiacn26_🕊,6512974076968861698,ig : radiacn26_🕊,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6841409610948070146.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4d040b5f18ced0121e431c63d1d65014.json,False,False,Eduardo Luzquiños & Dj Keflem O Dj Das Comitivas,Someone You Loved - Tik Tok Lambada Francesa,IM NEED SOMEBODY (Contains music from: Someone You Loved - Tik Tok Lambada Francesa - Eduardo Luzquiños & Dj Keflem O Dj Das Comitivas),"Contains music from: ""Someone You Loved - Tik Tok Lambada Francesa""",[],0,0
6,DO,7101795721325726981,1653515671,Responder a @luisayormaliferna,6989669758367695877,Team Tòg pa konn ront,klike la pou abòne m sou YouTube 👆👆👆,,0,False,https://www.tiktok.com/@team4tog/video/7101795721325726981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101795721325726981&source=h5_m,874723,1818,812,4650,19561,6786686634843703297,6786686634843703297,10033,6786686634843703297,DI Yon Mo,DONALD DESIR,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a4904d30bda9458bb620f8c883d1d65f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/33282b99cdb14e7ab9efcd5ca59afba8,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1496625144', 'external_song_key': 'apple_song_id'}]",0,0
7,DO,7102489354492316933,1653677170,Ti Moman pam♥️😍🔥 my life ♥️ #madamesalem #winchristoo,6715448433933779973,Win Christoo,"🙏▶Actress | YouTuber | Influencer 🌎YouTube 
Win christoo🥀IG christoo_official",,0,False,https://www.tiktok.com/@winchristoo/video/7102489354492316933?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102489354492316933&source=h5_m,552674,779,155,1993,46904,7066511849348598575,7066511849348598575,72,7066511849348598575,Sèl Lanmou Kap Rete EA ZKill,Coco 1804,6814557057283834885,Coco 1804,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7066511857972824878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/55e0886117e23aa75b0875f8f1d6d48d.json,False,False,,,,,[],0,0
0,HT,7078524119603629317,1648097329,freestyles Times banm yn grenn abòne stp  ou pap regrèt,6999666263501505541,Freestyle times,,,0,False,https://m.tiktok.com/v/7078524119603629317.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078524119603629317&source=h5_m,1689418,3368,3103,29079,109012,7078524080877505286,7078524080877505286,72,7078524080877505286,original sound - blackzoehaiti19,Freestyle times,6999666263501505541,Freestyle times,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078524028989852421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/34e44cf542883f43c76773df5a4b9ca1.json,False,False,,,,,[],0,0
1,HT,7082052219771702534,1648918777,,6811327534556447749,user8673979893856,Subscribe to my YouTube channel and follow me on IG so that we can stay connect,,0,False,https://m.tiktok.com/v/7082052219771702534.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082052219771702534&source=h5_m,772203,932,216,2474,38905,6732341185676838913,6732341185676838913,10033,6732341185676838913,Love Me Like You Do,Elena Gray,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/27667d6f16f8464f8c8b1a8c92c33ad4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d471883f842740f1b684160f0b076a69,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '999358230', 'external_song_key': 'apple_song_id'}]",0,0
2,FR,7102555605579189509,1653692596,#haitiennetiktok🇭🇹🇭🇹🇭🇹🇭🇹😍😍😍😍 #🇭🇹haitientoutan🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹 #haiticherie🇭🇹🇭🇹🇭🇹mezanmi🤔🤔🤔 #comediehaitian🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹 #comediehaitian🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹 #haiticherie🇭🇹🇭🇹🇭🇹🇭🇹 #🇭🇹🇩🇴 #🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹 #🇭🇹🇩🇴🇬🇾🇯🇲🇹🇹🇩🇲🇵🇷🇻🇨 #haiticherie🇭🇹🇭🇹,7078462912705348614,Cimer Promo,"Vous êtes bienvenu faites comme chez vs 🛋  Likez, Partagez,Commentez, Abonnez❤️",,0,False,https://m.tiktok.com/v/7102555605579189509.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102555605579189509&source=h5_m,130599,564,437,38,5340,7102555592791689989,7102555592791689989,72,7102555592791689989,original sound - cimerpromo,Cimer Promo,7078462912705348614,Cimer Promo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102555593499527941.mp3,,False,False,,,,,[],0,0
3,JM,7103282568639827206,1653861855,#duo avec @tizo78 moun konn manje kaka ou ka trip soumoun lan men manj kaka pa ladanl baz,6966419432923268102,sheasmeanarodney,"welcome and enjoy with my vidéos 🥰🥰
pa like videom yo sanw pa gade yo svp🙏🙏",,0,False,https://m.tiktok.com/v/7103282568639827206.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103282568639827206&source=h5_m,62524,110,2,44,1357,7102800421281909510,7102800421281909510,72,7102800421281909510,original sound - tizo78,KOUNANN,6967718647959733254,KOUNANN,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102800421005757189.mp3,,False,False,,,,,[],0,0
4,HT,7096164318525263109,1652204507,Répondre à @durandilovely2,7055398737712186374,Jean Danny,"Tex mw sou Instagram ⤴⤴
PAYPAL: tondreaudaniel66@gmail.com",,0,False,https://m.tiktok.com/v/7096164318525263109.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096164318525263109&source=h5_m,183328,927,162,770,13729,7096164290389986054,7096164290389986054,72,7096164290389986054,original sound - danny_officiel1,Jean Danny,7055398737712186374,Jean Danny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096164319162796806.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7ca4e966593c2e74a10b203df7e7a2e6.json,False,False,,,,,[],0,0
5,DO,7099937150552018182,1653082939,🤣🤣🤣 mpa fè bgy konsa,6970834872697553926,bewejayofficial,"If you don’t like me that’s fine, but you know, watch ur mouth 😘! Forever 🦂♏️",,0,False,https://m.tiktok.com/v/7099937150552018182.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099937150552018182&source=h5_m,420865,577,64,851,26330,7099937120629967621,7099937120629967621,72,7099937120629967621,original sound - bewejay1,bewejayofficial,6970834872697553926,bewejayofficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099937150493281029.mp3,,False,False,,,,,[],0,0
6,US,7103238329101077806,1653851553,#duet with @toutglwapoubondye Bon Dimanche Guys🤣 et bonne fête à toutes les mères🎉🥳 #jn_vaudrino_4  #haitiantiktok,6853614801517216774,ℕ𝕠𝕟𝕠 😝😩😝,"🇭🇹ℍ𝕒𝕚𝕥𝕚𝕒𝕟 𝕞𝕒𝕟
🏡📍🇺🇸 𝔹𝕠𝕤𝕥𝕠𝕟
𝔾𝕠𝕕, 𝕗𝕒𝕞 🙏 
ℍ𝕒𝕧𝕖 𝕗𝕦𝕟",,0,False,https://m.tiktok.com/v/7103238329101077806.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103238329101077806&source=h5_m,183415,1820,313,595,15469,7048398549884619525,7048398549884619525,72,7048398549884619525,original sound - lovesonklass01,Lovesonklass01,7042016203816862725,Lovesonklass01,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7048398554892749573.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f524d07c5ae4933b767122cc2c3d2eb.json,False,False,,,,,[],0,0
7,DO,7103164518078958853,1653834369,🤍🤍🤍#widianabourdeau💔💪🏻 @widianalacourageuse @teamwidiana #widianabourdeau💰💪🏻,6853105540723311622,Widiana Bourdeau,"ACTRICE,  SCENARISTE, PROMOTEUR, COSMETOLOGUE",,0,False,https://m.tiktok.com/v/7103164518078958853.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103164518078958853&source=h5_m,564945,4504,583,3362,34973,7097116980972817158,7097116980972817158,72,7097116980972817158,original sound - sslyrical_07,🎶 S_ē_N_S_ē_N 🎶,7089468439320839174,🎶 S_ē_N_S_ē_N 🎶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097116957836643078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/66cf41d0afc12e79f5ad26cc81479873.json,False,False,Tracy Magic Girls,Desizyon,original sound - sslyrical_07 (Contains music from: Desizyon - Tracy Magic Girls),"Contains music from: ""Desizyon""",[],0,0
