,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
3,BE,7100200104870595845,1653144163,#thebluecrew💙 #fy #fyp,1884188,Ken demarteau,#thebluecrew💙cap or fact from🇧🇪 MGMNT : peter@absolutep.com📩,,0,False,https://m.tiktok.com/v/7100200104870595845.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100200104870595845&source=h5_m,9610763,1776,784,4651,348409,7100200103939427077,7100200103939427077,72,7100200103939427077,original sound - ken...demarteau,Ken demarteau,1884188,Ken demarteau,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100200099372485381.mp3,,False,False,,,,,[],0,0
4,GB,7103095161898405125,1653818221,Reply to @movieclip250 Amazing 🤩 #movieclip250 #foryou #fyp #funny #movie #tiktok #Love #terror #animals see more,7054457796121871366,sacharsamson5414460,"🔥❤️Thank you ❤️🔥
👆🏻👆🏻👆🏻",,0,False,https://m.tiktok.com/v/7103095161898405125.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103095161898405125&source=h5_m,3916228,1289,2276,3617,182429,6806633015976921090,6806633015976921090,10033,6806633015976921090,Survivor,2WEI & Edda Hayes,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/77dac4c41bd0437c8e3b2bed47f7ae87,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cc00eeabd71b4469898a79f6fa16c69b,False,True,,,,,[],0,0
5,MK,7096860039025102086,1652366493,,7013397913808749573,Viktoria,👩🏼🐺,,0,False,https://m.tiktok.com/v/7096860039025102086.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096860039025102086&source=h5_m,1619830,71,217,7,86166,7094614800105327366,7094614800105327366,72,7094614800105327366,GAD,𝓪𝓶𝓫𝓲𝓪𝓷𝓬𝓮  𝓫𝓮́𝓫𝓮́🫧,6827801859404252166,𝓪𝓶𝓫𝓲𝓪𝓷𝓬𝓮  𝓫𝓮́𝓫𝓮́🫧,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094614805797669637.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2939dde2c44eb89fd63e5c44641dae19.json,False,False,Voyage & Nucci,Gad,GAD (Contains music from: Gad - Voyage & Nucci),"Contains music from: ""Gad""",[],0,0
6,EG,7102180995964718341,1653605380,Please wear headphones🎧😫 #dark #moon #viral #foryoupage #foryou,7090567171662840838,👀The dark Moon👀,"Thank you for following 
 🎧🖤❤🤍. 🇺🇸",,0,False,https://m.tiktok.com/v/7102180995964718341.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102180995964718341&source=h5_m,2172232,870,3802,17791,259882,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0
7,GB,7092057343063641349,1651248278,#shower #showertok #distraction #scrolling #phone,6781190794939859974,NAZ🍬,"NAZ🖤
19
I’m a pretty good singer so 
Listen to my song “Heartbeat”🧏🏻‍♀️💘⬇️",,0,False,https://m.tiktok.com/v/7092057343063641349.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092057343063641349&source=h5_m,1669717,490,1235,3289,105893,6984883952905472773,6984883952905472773,72,6984883952905472773,Jenos sound,Jenoooo 🤩,6774436475997209606,Jenoooo 🤩,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6984884083620989702.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6ab2e47a4b1e2c50795e25e0f8473d9.json,False,False,,,,,[],0,0
0,BA,7079174958240304390,1648248863,BUDIM DROGERAŠA NARKOMANA😂 #fyp #foryou #balkan #bosna #srbija #hrvatska #drogerasi #smeh #viral #tiktokbalkan #funny #sarajevo #beograd #zabava,6970424205888472069,JASMIN,"🇧🇦 16.08
bozznac_official",,0,False,https://www.tiktok.com/@nije_bozznac/video/7079174958240304390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079174958240304390&source=h5_m,407938,85,816,8,18992,7079174933955283717,7079174933955283717,72,7079174933955283717,original sound - nije_bozznac,JASMIN,6970424205888472069,JASMIN,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079174931376409349.mp3,,False,False,,,,,[],0,0
1,BA,7096162501301144837,1652204084,#fyp #viral,7042257432916427782,Velika Ilirija,Nemojte ulaziti na donji link❌,,0,False,https://www.tiktok.com/@velikailirija/video/7096162501301144837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096162501301144837&source=h5_m,473100,199,1434,1674,20625,7096162505768110853,7096162505768110853,72,7096162505768110853,original sound - velikailirija,Velika Ilirija,7042257432916427782,Velika Ilirija,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096162499384429317.mp3,,False,False,,,,,[],0,0
2,GH,7083817999450295558,1649329906,Two smart kids but who was the smartest 😅💯 #fyp #viral,6784542002723193862,YoofiandJane,"The Yoofi&Jane show🍿
For Ads/Promo DM on IG
📧:felixanyinsah@yahoo.com
🇬🇭🇷🇺",,0,False,https://www.tiktok.com/@yoofiandjane/video/7083817999450295558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083817999450295558&source=h5_m,21627814,32803,11091,14035,2879843,7083817986481490693,7083817986481490693,72,7083817986481490693,original sound - yoofiandjane,YoofiandJane,6784542002723193862,YoofiandJane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083817987911731973.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3754b4b839de84c116eb4fcccf4bca8c.json,False,False,,,,,[],0,0
3,ME,7102530424022256901,1653686732,Jeste vi u Mudu?😂,6764331480355308549,Mell,"🎈🎉28.12🎉🎈
🇲🇪💙🔐
🔜1K",,0,False,https://www.tiktok.com/@karimanovicc/video/7102530424022256901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102530424022256901&source=h5_m,536062,111,511,530,12517,7102530410940566277,7102530410940566277,72,7102530410940566277,original sound - karimanovicc,Mell,6764331480355308549,Mell,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102530406952127237.mp3,,False,False,,,,,[],0,0
4,GE,7101681664358681862,1653489115,🤠🤠🤠🍕🍕🍕,6744664199596639238,Ronny's Pizza,"Ronny's 🍕 makes life better.
Follow us on Instagram for more!",,0,False,https://www.tiktok.com/@ronnyspizza/video/7101681664358681862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101681664358681862&source=h5_m,17531487,1473,890,2677,437641,7052810772242205486,7052810772242205486,72,7052810772242205486,original sound - ianasher,Ian Asher,6738968252019540997,Ian Asher,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052810796144872239.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ccc8b697dd36f254c2d6034cafc211c.json,False,False,Totty,Asher,original sound - ianasher (Contains music from: Asher - Totty),"Contains music from: ""Asher""",[],0,0
5,HR,7094602315985980677,1651840827,Reply to @saskadasic samsung gurl💅,6802644702581163014,A.Antea,"pričam lovačke priče pričam
ig📸@anteamatic 
yt🎞 A.Antea",,0,False,https://www.tiktok.com/@a.antea/video/7094602315985980677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094602315985980677&source=h5_m,137236,225,32,42,6041,7094602281911405317,7094602281911405317,72,7094602281911405317,original sound - a.antea,A.Antea,6802644702581163014,A.Antea,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094602297824578310.mp3,,False,False,,,,,[],0,0
6,US,7075399990515895595,1647369935,Did the Mob Boss take it too far this time? 🥶 #icebox,6738104739814769669,icebox,"#icebox
✈️ Guaranteed International Shipping! 🌏
👇 Shop Online 24/7 at:",,0,False,https://www.tiktok.com/@icebox/video/7075399990515895595?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075399990515895595&source=h5_m,80059470,20028,231458,137467,4235765,7063178466987985711,7063178466987985711,72,7063178466987985711,original sound - scoobaaaa,Scooba🧸,6780107747080094726,Scooba🧸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7063187468824251182.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/e560630f70f5eb73fd3bf5b29de4821a.json,False,False,,,,,[],0,0
7,HR,7102770023160089861,1653742518,eo ako niste mogli nac tutorijal,6734784576915309573,raf🌻,"croatia🇭🇷 | 22
📧business: dario.bristol@gmail.com",,0,False,https://www.tiktok.com/@rafthechild/video/7102770023160089861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102770023160089861&source=h5_m,128383,51,162,505,12499,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0
0,BA,7096549303832874246,1652294144,🥹 #fyp #foryou,6666867858746867717,petracupan,"✨Be good 
Do good✨",,0,False,https://www.tiktok.com/@petracupaan/video/7096549303832874246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096549303832874246&source=h5_m,338498,110,357,200,19067,7057634444127079174,7057634444127079174,72,7057634444127079174,original sound - biserking1,Biser King,6660149410272313350,Biser King,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057634453983988485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3575038dee4702256972a06c5c145253.json,False,False,Lefaa,Sibili Sibili Dom Dom,original sound - biserking1 (Contains music from: Sibili Sibili Dom Dom - Lefaa),"Contains music from: ""Sibili Sibili Dom Dom""",[],0,0
1,BA,7097908165559209221,1652610529,#fyp #foryoupage #ukiqukiq #sergejpajic #sergejpajicc #reccomendation #viral #fypシ,6942909744696837126,Srdzi.fp,Profil otvoren 23.03.2021.,,0,False,https://www.tiktok.com/@srdz.fpp/video/7097908165559209221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097908165559209221&source=h5_m,391741,51,48,4,21708,7097908141328829189,7097908141328829189,72,7097908141328829189,original sound - srdz.fpp,Srdzi.fp,6942909744696837126,Srdzi.fp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097908146026334981.mp3,,False,False,,,,,[],0,0
2,HR,7102865471568940294,1653764741,,7097700633092948997,♡,mama ti budjav lebac🌚,,0,False,https://www.tiktok.com/@t4r4________/video/7102865471568940294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102865471568940294&source=h5_m,155195,1032,864,870,9124,7102865467911473926,7102865467911473926,72,7102865467911473926,original sound - t4r4________,♡,7097700633092948997,♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102865476247866118.mp3,,False,False,Saino Freedoni,Go Around,original sound - t4r4________ (Contains music from: Go Around - Saino Freedoni),"Contains music from: ""Go Around""",[],0,0
3,SI,7101892820247612677,1653538283,#blowthisup #tiktokslovenia🇸🇮 #slotiktok #foryoupage #fyp #😂 #tiktokslo #tiktokslovenia #smesno,6841126213869863942,Nejc Fabjan,"neki clouk
GOALS =
10k Folowers
150k Likes",,0,False,https://www.tiktok.com/@nejc2098/video/7101892820247612677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101892820247612677&source=h5_m,788250,1037,4364,24,83571,7101892748323703557,7101892748323703557,72,7101892748323703557,original sound - nejc2098,Nejc Fabjan,6841126213869863942,Nejc Fabjan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101892789406862085.mp3,,False,False,,,,,[],0,0
4,RS,7088196515306425605,1650349360,fatality💀#fyp #balkan,6872384012641436678,T A R A S,🫑🌶bukvl ne znam koji opis da stavim🌶🫑,,0,False,https://www.tiktok.com/@tayaa2000/video/7088196515306425605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088196515306425605&source=h5_m,592217,163,534,726,22591,7032177167173815045,7032177167173815045,72,7032177167173815045,original sound - paauul27,Paauul27,7020656386729591813,Paauul27,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7032177405246671621.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a8832e28c7c9148b54a612f3d7c06941.json,False,False,,,,,[],0,0
5,BA,7071710821629431045,1646510983,💪🏼,7033348370862294021,Aleksandra♡,🤍,,0,False,https://www.tiktok.com/@vjecna.osjecanja1/video/7071710821629431045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071710821629431045&source=h5_m,862789,122,328,790,55863,7071710813182053126,7071710813182053126,72,7071710813182053126,original sound - vjecna.osjecanja1,Aleksandra♡,7033348370862294021,Aleksandra♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071710806153169670.mp3,,False,False,,,,,[],0,0
6,BA,7087943726118620421,1650290502,#serbia #croatia #bosnia #srbija #hrvatska #bosna #zagreb #beograd #sarajevo #belgrade #bg #makedonija #crnagora,6770023635245401093,h4r!5,KUN FE JEKUN,,0,False,https://www.tiktok.com/@_harisonov/video/7087943726118620421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087943726118620421&source=h5_m,691775,269,4097,4513,39353,7087943736407132934,7087943736407132934,72,7087943736407132934,original sound - _harisonov,h4r!5,6770023635245401093,h4r!5,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087943743428512517.mp3,,False,False,,,,,[],0,0
7,BA,7102791347224071429,1653747483,@amnicaje #idjshow #fyp #fypシ #foryoupage #fypage #fyppppppp #foryou #fypシ,6917294619713782789,🎵,🎵,,0,False,https://www.tiktok.com/@x.midnightmusicedit.x/video/7102791347224071429?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102791347224071429&source=h5_m,288508,99,47,557,22609,7102791342757088006,7102791342757088006,72,7102791342757088006,original sound - x.midnightmusicedit.x,🎵,6917294619713782789,🎵,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102791356360575750.mp3,,False,False,,,,,[],0,0
0,BA,7096140346651872518,1652198926,,6763291697931879430,Dolce,17,,0,False,https://www.tiktok.com/@suhibyee/video/7096140346651872518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096140346651872518&source=h5_m,352844,296,127,227,33497,7085845288581778182,7085845288581778182,72,7085845288581778182,original sound - mr.borbeni,mr.borbeni,7066745161145582598,mr.borbeni,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085845285330569990.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa17612e5995c64ae1f0146bea6fc552.json,False,False,,,,,[],0,0
1,BA,7076515083379166469,1647629562,strašno je koliko se osoba može promjeniti samo zbog tuđih uvreda…❤️ #fyp,247501546828177408,Edin Cufurovic,"Whiteshark Ambassador🦈
eddiekufta@gmail.com📧
Zapracujem vas nazad na IG💆🏻‍♂️",,0,False,https://www.tiktok.com/@edin.cufurovic/video/7076515083379166469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076515083379166469&source=h5_m,781591,633,198,534,60866,7074980286768958213,7074980286768958213,72,7074980286768958213,original sound - harisgalic,Haris Galic,6840169213937402885,Haris Galic,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075008910059047685.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a43a336b85241250260e98ea21b1880f.json,False,False,Nucci,Crno Oko,original sound - harisgalic (Contains music from: Crno Oko - Nucci),"Contains music from: ""Crno Oko""",[],0,0
2,US,7096895991080553729,1652374863,wait for it.. #fyp #fakebody,6724715071983354886,Natalie Reynolds,"Link in ig bio 💗🌶
18",Verified account,0,False,https://www.tiktok.com/@nataliereynoldsx/video/7096895991080553729?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096895991080553729&source=h5_m,9788945,2891,4235,73,896671,6909950536083213062,6909950536083213062,72,6909950536083213062,Follow tievlone,Tie Vlone,6899252480606864390,Tie Vlone,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990280196205054721.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/844a25f2b867f3951c613417a32c92b4.json,False,False,Rae Sremmurd,No Type,Follow tievlone (Contains music from: No Type - Rae Sremmurd),"Contains music from: ""No Type""",[],0,0
