,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
6,GM,7086052865701170438,1649850251,,7075098117843207173,@mass jr-10⚽️💪,,,0,False,https://www.tiktok.com/@massjr6/video/7086052865701170438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086052865701170438&source=h5_m,121914,69,28,584,6669,7086052834302610182,7086052834302610182,72,7086052834302610182,original sound - massjr6,@mass jr-10⚽️💪,7075098117843207173,@mass jr-10⚽️💪,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086052837410605830.mp3,,False,False,,,,,[],0,0
7,GM,7098962774310522118,1652856076,✈️✈️🇩🇪🇩🇪🇩🇪 Berlin,6811978230465414149,Mariamzahra,"GOD IS THE GREATEST ✊🏻
🦋APRIL 18th 🎂 🎉
SWEET AND SIMPLE 💓
FOODIE 🥘🧑‍🍳",,0,False,https://www.tiktok.com/@mariamzahra6/video/7098962774310522118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098962774310522118&source=h5_m,77930,47,22,27,4319,7086150610982062854,7086150610982062854,72,7086150610982062854,original sound - bellemamma86,Bellemamma,6716485942247539717,Bellemamma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086150611648957189.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a56df0a655530237dc4c203d92fe1c9.json,False,False,,,,,[],0,0
0,NG,7076736621529337094,1647681144,Very Necessary😁❤️🥰 … #foryou #trending #fyp #viralvideo #oscarbrown74,6810024220404777989,Oscar Brown,"Follow me on Instagram: @oscarbrown93
Please get me to 500k 🙏🏻
I reply on IG.",,0,False,https://m.tiktok.com/v/7076736621529337094.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076736621529337094&source=h5_m,2022384,3572,2848,29979,177472,7059870331707935494,7059870331707935494,10036,7059870331707935494,Encré,Emma'a,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2deca31c0f374567a5870d79822bc01b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9045cdb89354b03aefe8620983c7158,False,True,,,,,[],0,0
1,GM,7076496176006171909,1647625160,If you wanna know comment Name 😂😂@tidajobe #gambiantiktok #viral #fye #treading #foryoupage #justforfun #senegalaise_tik_tok,6700244132231169029,user1448579157768,"➡️Do what makes your soul happy 😃 🥰💦
➡️Registered Nurse 👩🏾‍⚕️",,0,False,https://m.tiktok.com/v/7076496176006171909.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076496176006171909&source=h5_m,98962,42,23,283,6376,6989585902523812614,6989585902523812614,72,6989585902523812614,original sound - lecamonetown,le camone town officie 😅,6863803470189691905,le camone town officie 😅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989585973638155014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2bdd92a18d1fc89287ecce722e000c4c.json,False,False,,,,,[],0,0
2,DE,7100277413417897221,1653162162,#foryou #fypシ #cologne #furdichseite #furdichseite #7ft2 #500k #tootall #tallpeople,6769689637197136902,Rupee7ft2baller,"🇺🇸🇩🇪
Bin 2M17 Lang⛹🏾‍♂️🇳🇬✌🏾
Snipes Contract ✍🏾
Representing Der Stamm🏀",,0,False,https://m.tiktok.com/v/7100277413417897221.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100277413417897221&source=h5_m,446022,129,117,141,16822,6745355623799586817,6745355623799586817,141,6745355623799586817,HIGHEST IN THE ROOM,Travis Scott,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/605be0404edb425aad0ed25260a88bd9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9d78f5c66af543bab942e6b17be5ede2,False,True,,,,,[],0,0
3,GM,7102882505199471877,1653768707,,6744898846714119174,Mafatou,Married,,0,False,https://m.tiktok.com/v/7102882505199471877.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102882505199471877&source=h5_m,56730,98,92,564,3491,7102882518525233925,7102882518525233925,72,7102882518525233925,original sound - mafatoubayo1999,Mafatou,6744898846714119174,Mafatou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102882524262927109.mp3,,False,False,,,,,[],0,0
4,GM,7093939421635972358,1651686483,,6687723959277093894,JLive Music,#God #music #family #fun #mylife,,0,False,https://m.tiktok.com/v/7093939421635972358.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093939421635972358&source=h5_m,152296,300,307,6498,16766,7093939408780544773,7093939408780544773,72,7093939408780544773,original sound - itsjlivemusic_,JLive Music,6687723959277093894,JLive Music,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093939424828164870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a48bffc666ec3ef3e6191e1a43bd838d.json,False,False,,,,,[],0,0
5,NG,7094592104546028806,1651838449,I go continue to use this sound until the sound beg me😂😂💔#empresschi3402,7058235663681913861,🦋❤️Chioma🦋❤️,"❤️🦋CHIOMA🦋❤️
🦋Black ❤️Pearl💎
DM (IG) FOR PROMOTIONS",,0,False,https://m.tiktok.com/v/7094592104546028806.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094592104546028806&source=h5_m,2769440,2327,790,10740,179631,6585869922914536198,6585869922914536198,72,6585869922914536198,Girls Like You (remix),B H A K T A A Y Y Y🌸,222178780247724032,B H A K T A A Y Y Y🌸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1607878398996485.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8c920897d7af895c745db9163d76dcad.json,False,False,,,,,[],0,0
6,US,7076561736660307246,1647640426,Ladies pay Attention .#fyp #ladies #queens,6756888066517353477,Brownboyshyd,"Healthylifestyle 
P.O. Box 1683 Temple Hills Md 20757",,0,False,https://m.tiktok.com/v/7076561736660307246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076561736660307246&source=h5_m,6538267,16335,117489,181391,676785,7015030194599660293,7015030194599660293,72,7015030194599660293,original sound - chrisgqperry1,Chris GQ Perry,6740894267306820614,Chris GQ Perry,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015030344009206533.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cd460fceae2639c3212593ff2a9b3b1f.json,False,False,,,,,[],0,0
7,AE,7098366750290480385,1652717300,😂😂😂😂😂faya paa#fyp #funny #dubai,7033247011244884998,Kojo Dubai,"IG: KojoDubai🔥 
Let’s hit 10k
  🔑FOR PROMOTION… link up
 🔑FOR VIDEO COLLABORA",,0,False,https://m.tiktok.com/v/7098366750290480385.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098366750290480385&source=h5_m,161231,210,99,551,6268,7098366737640344322,7098366737640344322,72,7098366737640344322,original sound - kojodubai,Kojo Dubai,7033247011244884998,Kojo Dubai,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098366728530643713.mp3,,False,False,Kensy Love,Gade san,original sound - kojodubai (Contains music from: Gade san - Kensy Love),"Contains music from: ""Gade san""",[],0,0
0,NG,7103102857821408518,1653820014,🥺🌹🥰😌#favour_x7 #bigx7,6941416032905643014,FAVOUR 🥵🦋,"200k before my 1yr 🥺🙏No spam liking😒🙏
pls follow me on ig🥺
@Favour.x7",,0,False,https://www.tiktok.com/@favour.x7/video/7103102857821408518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103102857821408518&source=h5_m,395541,237,408,5638,48894,7076696663280126721,7076696663280126721,72,7076696663280126721,original sound - _jiya102,فاوجيا حسين,6614853810031099910,فاوجيا حسين,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076696652714724098.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1248f3566abb14e311d014c770d7d6ab.json,False,False,Pink Sweat$,At My Worst,original sound - _jiya102 (Contains music from: At My Worst - Pink Sweat$),"Contains music from: ""At My Worst""",[],0,0
1,NG,7097281707526606085,1652464669,#fypシ゚viral #clearness #queen__andfamily #fyppppppppppppppppppppppp #lovestory #trends,7087508833330185221,Head___girl🦋🦋,"Old account was taken down 😫
Don’t like more than 3 videos please 🙏
20k??",,0,False,https://www.tiktok.com/@queen____andfamily/video/7097281707526606085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097281707526606085&source=h5_m,256392,137,29,213,18447,7087687131858062085,7087687131858062085,72,7087687131858062085,Love of My Life (Marry Me),d_puzzles,6777888538614875141,d_puzzles,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087687136060656389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbeaa35201b2294f27917a14f16eebeb.json,False,False,,,,,[],0,0
2,NG,7099539895953263877,1652990446,But I didn’t do anything 😭that kick was a mistake 😒 #gabezlee #goviral #just1gabez #officerglitch w/@danceglitch,6619368791480467461,Just1Gabez👸,"1M?
Creator/ influencer
DM on IG for ads/promo
Subscribe👇🏼",Popular creator,0,False,https://www.tiktok.com/@gabez.lee/video/7099539895953263877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099539895953263877&source=h5_m,1995184,943,3551,18121,94988,6709399986766891009,6709399986766891009,10033,6709399986766891009,Coupé bibamba,Awilo Longomba,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dd948f7697f44723b82d2dfdeb893e88,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ecd0b1db497147218e2026d7b4e942c1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '711701975', 'external_song_key': 'apple_song_id'}]",0,0
3,US,7100321543724584234,1653172436,Sometimes waiting a little pays off 💍#divorcelawyerdenise #divorceattorney #husbandwife #marriagegoals #lawyersoftiktok #marriageadvice,6897046226220368901,Divorce Lawyer in Florida ⚖️🏝,"Denise Isaacs, Esq
🏝FL Divorce Lawyer
🚫Legal Advice
☎️561-361-8300 To Consult",,0,False,https://www.tiktok.com/@divorcelawyerdenise/video/7100321543724584234?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100321543724584234&source=h5_m,4315539,5756,23692,56591,312934,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0
4,US,7098722712406805802,1652800180,#alreadyfamous #blacktiktok #conjoinedtwins #brooklyn #twins,6743639446400943109,Jay AlreadyFamous,"SAG Actor/Content Creator🎬🎥
IG @Jay.AlreadyFamous
Jay.AlreadyFamous@gmail.com",,0,False,https://www.tiktok.com/@jay.alreadyfamous/video/7098722712406805802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098722712406805802&source=h5_m,1532251,494,210,2254,71623,7092938238754622250,7092938238754622250,72,7092938238754622250,TAG ME FOR DANCE CREDS,BarieSmackathotひ,7009732940213240837,BarieSmackathotひ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092953250474871598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/292ae3740cc99891172a125b93a8ab4b.json,False,False,Sway Burr,Foolish Chances Freestyle (Not Foolish),TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",[],0,0
5,GM,7095739622722080006,1652105626,With ma dad🤝,6821928562327061509,Kijer🥰,Kijera 😍,,0,False,https://www.tiktok.com/@kijera17/video/7095739622722080006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095739622722080006&source=h5_m,188952,87,188,3042,13628,7067627055550499590,7067627055550499590,72,7067627055550499590,original sound - aishamkfankanafa,aishamkfankanafa,6909540920405394438,aishamkfankanafa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067637987093400326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a62fc8e3c6332728b1405c5db1e1fe06.json,False,False,,,,,[],0,0
6,GM,7102059508465241349,1653577089,If you have done this when you where a kid run 🏃‍♂️ to the comment section 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣😂😂😂😂🤣😂😂#fouryoupage #duet #sorawu #salieu #barrymomodous1 #senegalaise_tik_tok #myfollwers #liggilag,6939242082561344518,barrymomodous1,"I reply on Instagram 
Take me to 600k likes and 30k followers 
Follow my IG",,0,False,https://www.tiktok.com/@barrymomodous1/video/7102059508465241349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102059508465241349&source=h5_m,54277,536,22,522,6149,7102059504166095621,7102059504166095621,72,7102059504166095621,original sound - barrymomodous1,barrymomodous1,6939242082561344518,barrymomodous1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102059505428499206.mp3,,False,False,,,,,[],0,0
7,US,7091738765697273134,1651174102,East Location #eastlocation🤣🤣🤣🤣 #foryou,6755280164786209797,Queen_Eftu 👸❣️❤️‍🔥,"Love & respect ❤️ 
Love yourself and do what makes you happy!
Follow queen_eftu2",,0,False,https://www.tiktok.com/@queen_eftu/video/7091738765697273134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091738765697273134&source=h5_m,939068,327,158,126,35636,6793839424405916422,6793839424405916422,72,6793839424405916422,original sound - goviralgo,Go Viral Go,6792373046507291654,Go Viral Go,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1658667600305190.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/277b7c0707dbbfcce9e19dd55ca972f7.json,False,False,,,,,[],0,0
0,GM,7078263214139624709,1648036582,#gambiantiktok 😂😂😂😭😭,6731486486674834437,Tida Jobe,Follow me on my backup account 👇🏾 ❤️🇬🇲,,0,False,https://www.tiktok.com/@tidajobe/video/7078263214139624709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078263214139624709&source=h5_m,337743,332,796,6518,22371,6961386006629108485,6961386006629108485,72,6961386006629108485,original sound - amathndiaye3,Amath_Cømé😂,6738413407827215366,Amath_Cømé😂,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6961386162321689349.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e3bbadbcc5be173e5493195f8f70be11.json,False,False,,,,,[],0,0
